Event 1 BX 0
HwTrack 2 Rinv: 100000001101100, t: 11110101100110, phi: 0000101111111000010, Z0: 10000100011, Q: 1, Sector: 01100, HwValid: 1, BX: 100

Event 1005 BX 100
HwTrack 1 Rinv: 000000001011011, t: 11110101110010, phi: 0000011110010110101, Z0: 10001110010, Q: 0, Sector: 10000, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000001100100, t: 00001010010000, phi: 0001001110010000110, Z0: 10001100110, Q: 1, Sector: 00010, HwValid: 1, BX: 101

Event 1006 BX 101
HwTrack 1 Rinv: 000000001000011, t: 00000100100101, phi: 0000100101011101101, Z0: 00001111001, Q: 0, Sector: 10111, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000001000010, t: 11111011011011, phi: 0001010101011110110, Z0: 00001111010, Q: 1, Sector: 01001, HwValid: 1, BX: 110

Event 1007 BX 110
HwTrack 1 Rinv: 000000010011010, t: 00001100111010, phi: 0000110101000011001, Z0: 00000000100, Q: 0, Sector: 00001, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000010010001, t: 11110011000101, phi: 0001100100111111111, Z0: 00000000100, Q: 1, Sector: 01110, HwValid: 1, BX: 111

Event 1008 BX 111
HwTrack 1 Rinv: 000000101100000, t: 11101110100011, phi: 0001101000100101100, Z0: 00001101101, Q: 0, Sector: 10000, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100000101000110, t: 00010001011101, phi: 0000111000101001011, Z0: 00001111001, Q: 1, Sector: 00011, HwValid: 1, BX: 000

Event 1009 BX 0
HwTrack 1 Rinv: 000000000110101, t: 00000001001101, phi: 0000100010111000101, Z0: 10000010010, Q: 0, Sector: 10011, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000000101110, t: 11111110110011, phi: 0001010010110110011, Z0: 10000010010, Q: 1, Sector: 00101, HwValid: 1, BX: 001

Event 1010 BX 1
HwTrack 1 Rinv: 000000011100110, t: 11110110100001, phi: 0000111110010101011, Z0: 10000110100, Q: 0, Sector: 01100, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100000011101110, t: 00001001011110, phi: 0001101110100111110, Z0: 10000110111, Q: 1, Sector: 11001, HwValid: 1, BX: 010

Event 1011 BX 10
HwTrack 1 Rinv: 000000100000110, t: 00010000111111, phi: 0000011011011101011, Z0: 00001111110, Q: 0, Sector: 11010, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000100001111, t: 11101110111010, phi: 0001001011011111111, Z0: 00001111011, Q: 1, Sector: 01100, HwValid: 1, BX: 011

Event 1012 BX 11
HwTrack 1 Rinv: 000000100110110, t: 00001110110100, phi: 0001101111001001001, Z0: 10000111010, Q: 0, Sector: 10111, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000100110011, t: 11110001001111, phi: 0000111111010011101, Z0: 10000010100, Q: 1, Sector: 01010, HwValid: 1, BX: 100

Event 1013 BX 100
HwTrack 1 Rinv: 000000001011010, t: 00000101000011, phi: 0001000100101001111, Z0: 00001000110, Q: 0, Sector: 11001, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000001011010, t: 11111010111110, phi: 0000010100101000100, Z0: 00001000001, Q: 1, Sector: 01100, HwValid: 1, BX: 101

Event 1014 BX 101
HwTrack 1 Rinv: 000000011001101, t: 00010000101011, phi: 0000111011101101011, Z0: 00000011010, Q: 0, Sector: 00111, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000010111110, t: 11101111010100, phi: 0001101011011110101, Z0: 00000011101, Q: 1, Sector: 10100, HwValid: 1, BX: 110

Event 1015 BX 110
HwTrack 1 Rinv: 000000001001111, t: 00000100110111, phi: 0000100110000101101, Z0: 00000000110, Q: 0, Sector: 00001, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000001001001, t: 11111011001011, phi: 0001010110000100001, Z0: 00000001011, Q: 1, Sector: 01110, HwValid: 1, BX: 111

Event 1016 BX 111
HwTrack 1 Rinv: 000000000110101, t: 00000011101011, phi: 0001010011111110011, Z0: 00001001101, Q: 0, Sector: 00001, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100000000110010, t: 11111100010000, phi: 0000100011111101111, Z0: 00001001100, Q: 1, Sector: 01111, HwValid: 1, BX: 000

Event 1017 BX 0
HwTrack 1 Rinv: 000000001110100, t: 11111000010101, phi: 0000110000000000100, Z0: 00000111010, Q: 0, Sector: 10001, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000001101010, t: 00000111100111, phi: 0001100000000111101, Z0: 00000111111, Q: 1, Sector: 00011, HwValid: 1, BX: 001

Event 1018 BX 1
HwTrack 1 Rinv: 000001010110000, t: 00001110010011, phi: 0001011011010110010, Z0: 10001001111, Q: 0, Sector: 00101, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100001011000100, t: 11110001110001, phi: 0000101011011111100, Z0: 10001001111, Q: 1, Sector: 10011, HwValid: 1, BX: 010

Event 1019 BX 10
HwTrack 1 Rinv: 000000010111001, t: 11110100111000, phi: 0000111001010010110, Z0: 00000001011, Q: 0, Sector: 01010, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000010110011, t: 00001011001000, phi: 0001101001001111011, Z0: 00000010011, Q: 1, Sector: 10111, HwValid: 1, BX: 011

Event 1020 BX 11
HwTrack 1 Rinv: 000000100111111, t: 00010011000110, phi: 0001100110001001100, Z0: 10000111011, Q: 0, Sector: 00111, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000101010001, t: 11101100110101, phi: 0000110110010010100, Z0: 10001000110, Q: 1, Sector: 10101, HwValid: 1, BX: 100

Event 1021 BX 100
HwTrack 1 Rinv: 000000010100111, t: 00001110000110, phi: 0001101100101010110, Z0: 00000001011, Q: 0, Sector: 10100, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000010110000, t: 11110001110001, phi: 0000111100111001001, Z0: 00000000010, Q: 1, Sector: 00111, HwValid: 1, BX: 101

Event 1022 BX 101
HwTrack 1 Rinv: 000000110110111, t: 11101111000100, phi: 0001101101011100001, Z0: 10000100100, Q: 0, Sector: 01010, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000110111000, t: 00010000111101, phi: 0000111101111000011, Z0: 10000011011, Q: 1, Sector: 11000, HwValid: 1, BX: 110

Event 1023 BX 110
HwTrack 1 Rinv: 000010010010011, t: 00001100110100, phi: 0000111001111000001, Z0: 10001010111, Q: 0, Sector: 00110, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100010001111100, t: 11110011001111, phi: 0000001010011100010, Z0: 10000110111, Q: 1, Sector: 10100, HwValid: 1, BX: 111

Event 1024 BX 111
HwTrack 1 Rinv: 000000010001100, t: 00000001010110, phi: 0000110011111100000, Z0: 00000110011, Q: 0, Sector: 01100, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100000010000111, t: 11111110100010, phi: 0001100011110111001, Z0: 00000101100, Q: 1, Sector: 11001, HwValid: 1, BX: 000

Event 1025 BX 0
HwTrack 1 Rinv: 000000010110000, t: 11110101110111, phi: 0001100101111111110, Z0: 10000001101, Q: 0, Sector: 01101, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000010100001, t: 00001010001000, phi: 0000110101110011010, Z0: 10000001011, Q: 1, Sector: 11011, HwValid: 1, BX: 001

Event 1026 BX 1
HwTrack 1 Rinv: 000000110101101, t: 11110011001110, phi: 0000100100011100110, Z0: 10001110001, Q: 0, Sector: 00111, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100000110110001, t: 00001100110010, phi: 0001010100100001101, Z0: 10001101010, Q: 1, Sector: 10100, HwValid: 1, BX: 010

Event 1027 BX 10
HwTrack 1 Rinv: 000000010000000, t: 11110011010101, phi: 0000110001110101101, Z0: 10000000100, Q: 0, Sector: 10010, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000010000001, t: 00001100111001, phi: 0001100001101100101, Z0: 10001001001, Q: 1, Sector: 00100, HwValid: 1, BX: 011

Event 1028 BX 11
HwTrack 1 Rinv: 000000011100111, t: 11111110000001, phi: 0001110101000100101, Z0: 10001010011, Q: 0, Sector: 10111, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000011101101, t: 00000001111100, phi: 0001000100111110100, Z0: 10001010110, Q: 1, Sector: 01010, HwValid: 1, BX: 100

Event 1029 BX 100
HwTrack 1 Rinv: 000000001011001, t: 11110110010111, phi: 0001110001000110011, Z0: 10000000010, Q: 0, Sector: 00010, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000001100100, t: 00001001101011, phi: 0001000001010000101, Z0: 00000001001, Q: 1, Sector: 10000, HwValid: 1, BX: 101

Event 1030 BX 101
HwTrack 1 Rinv: 000000001001101, t: 11111000100010, phi: 0001101101001010110, Z0: 10000001100, Q: 0, Sector: 11011, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000001000101, t: 00000111100010, phi: 0000111101001010000, Z0: 10000001100, Q: 1, Sector: 01110, HwValid: 1, BX: 110

Event 1031 BX 110
HwTrack 1 Rinv: 000000001010101, t: 11111010000010, phi: 0001000000010110111, Z0: 10000001011, Q: 0, Sector: 10001, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000001010110, t: 00000101111011, phi: 0000010000011101011, Z0: 10000000101, Q: 1, Sector: 00100, HwValid: 1, BX: 111

Event 1032 BX 111
HwTrack 1 Rinv: 000000010001101, t: 11111011010101, phi: 0000101000010001010, Z0: 10000101110, Q: 0, Sector: 00111, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100000010010010, t: 00000100101100, phi: 0001011000001000100, Z0: 10000101111, Q: 1, Sector: 10100, HwValid: 1, BX: 000

Event 1033 BX 0
HwTrack 1 Rinv: 000000010100011, t: 00001010001111, phi: 0001100011011110101, Z0: 00001010010, Q: 0, Sector: 00011, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000010011100, t: 11110101110001, phi: 0000110011011111001, Z0: 00001010001, Q: 1, Sector: 10001, HwValid: 1, BX: 001

Event 1034 BX 1
HwTrack 1 Rinv: 000000011000011, t: 11110110010011, phi: 0000110010110100100, Z0: 00000100001, Q: 0, Sector: 01011, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100000011001010, t: 00001001101110, phi: 0001100010101001011, Z0: 00000100101, Q: 1, Sector: 11000, HwValid: 1, BX: 010

Event 1035 BX 10
HwTrack 1 Rinv: 000000001000010, t: 11111110010011, phi: 0000011101010000111, Z0: 10000000100, Q: 0, Sector: 10000, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000001000100, t: 00000001110111, phi: 0001001101010101111, Z0: 00000001110, Q: 1, Sector: 00010, HwValid: 1, BX: 011

Event 1036 BX 11
HwTrack 1 Rinv: 000000101000110, t: 00010011011010, phi: 0001110001000001100, Z0: 10000010110, Q: 0, Sector: 11010, HwValid: 1, BX: 100
HwTrack 2 Rinv: 000000000000000, t: 00000000000000, phi: 0000000000000000000, Z0: 00000000000, Q: 0, Sector: 00000, HwValid: 0, BX: 000

Event 1037 BX 100
HwTrack 1 Rinv: 000000010101000, t: 11110001011111, phi: 0001011001101010100, Z0: 10001111100, Q: 0, Sector: 00010, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000010101111, t: 00001110100100, phi: 0000101001110111000, Z0: 10010000100, Q: 1, Sector: 10000, HwValid: 1, BX: 101

Event 1038 BX 101
HwTrack 1 Rinv: 000000000110011, t: 00000010100101, phi: 0000110010011000101, Z0: 00000000010, Q: 0, Sector: 01001, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000000110101, t: 11111101010111, phi: 0001100010010011100, Z0: 00000000000, Q: 1, Sector: 10110, HwValid: 1, BX: 110

Event 1039 BX 110
HwTrack 1 Rinv: 000000110111110, t: 11111101110011, phi: 0000011111100000100, Z0: 10000111001, Q: 0, Sector: 11011, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000110111011, t: 00000010000110, phi: 0001001111100010100, Z0: 10000111000, Q: 1, Sector: 01101, HwValid: 1, BX: 111

Event 1040 BX 111
HwTrack 1 Rinv: 000000001010000, t: 11110110110101, phi: 0001101100100100111, Z0: 10000001101, Q: 0, Sector: 01100, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100000001001010, t: 00001001001000, phi: 0000111100101010101, Z0: 10000010100, Q: 1, Sector: 11010, HwValid: 1, BX: 000

Event 1041 BX 0
HwTrack 1 Rinv: 000000001010101, t: 11111111111001, phi: 0001000110011001111, Z0: 10000100111, Q: 0, Sector: 10100, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000001010010, t: 00000000000110, phi: 0000010110010000000, Z0: 10000101101, Q: 1, Sector: 00111, HwValid: 1, BX: 001

Event 1042 BX 1
HwTrack 1 Rinv: 000000101010101, t: 00010011010101, phi: 0001011001100110000, Z0: 00000101101, Q: 0, Sector: 00001, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100000101011010, t: 11101100101010, phi: 0000101001110100001, Z0: 00000001010, Q: 1, Sector: 01111, HwValid: 1, BX: 010

Event 1043 BX 10
HwTrack 1 Rinv: 000000001000000, t: 00000011011111, phi: 0000111110110010110, Z0: 10001111100, Q: 0, Sector: 11001, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000001000000, t: 11111100101010, phi: 0001101110110000100, Z0: 10010000110, Q: 1, Sector: 01011, HwValid: 1, BX: 011

Event 1044 BX 11
HwTrack 1 Rinv: 000000001111110, t: 00001101010011, phi: 0001101010101000010, Z0: 00001000010, Q: 0, Sector: 10110, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000010000011, t: 11110010101011, phi: 0000111010101000001, Z0: 00000110001, Q: 1, Sector: 01001, HwValid: 1, BX: 100

Event 1045 BX 100
HwTrack 1 Rinv: 000000101100010, t: 00010001011100, phi: 0000100111100011101, Z0: 00000010111, Q: 0, Sector: 10010, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000101011010, t: 11101110100110, phi: 0001010111110011101, Z0: 00000011001, Q: 1, Sector: 00100, HwValid: 1, BX: 101

Event 1046 BX 101
HwTrack 1 Rinv: 000000011010010, t: 00001010011001, phi: 0000100000111011111, Z0: 10001110111, Q: 0, Sector: 01100, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000011010011, t: 11110101100111, phi: 0001010001000100010, Z0: 10001110010, Q: 1, Sector: 11001, HwValid: 1, BX: 110

Event 1047 BX 110
HwTrack 1 Rinv: 000001111011001, t: 00010010110100, phi: 0000101101101001011, Z0: 00000010111, Q: 0, Sector: 01101, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100001101100001, t: 11101101001100, phi: 0001011101010111011, Z0: 00000101011, Q: 1, Sector: 11010, HwValid: 1, BX: 111

Event 1048 BX 111
HwTrack 1 Rinv: 000000001110110, t: 11110100001110, phi: 0000011100000011101, Z0: 00000110011, Q: 0, Sector: 01111, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100000001110011, t: 00001011110001, phi: 0001001100000010010, Z0: 00000111001, Q: 1, Sector: 00001, HwValid: 1, BX: 000

Event 1049 BX 0
HwTrack 1 Rinv: 000000000101110, t: 11111111111100, phi: 0001101000110101101, Z0: 00001000001, Q: 0, Sector: 00100, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000000101101, t: 00000000000001, phi: 0000111000111001101, Z0: 00000111100, Q: 1, Sector: 10010, HwValid: 1, BX: 001

Event 1050 BX 1
HwTrack 1 Rinv: 000000001100001, t: 11111100101101, phi: 0001010010101111011, Z0: 00000010011, Q: 0, Sector: 01000, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100000001011110, t: 00000011010001, phi: 0000100010110110000, Z0: 00000010001, Q: 1, Sector: 10110, HwValid: 1, BX: 010

Event 1051 BX 10
HwTrack 1 Rinv: 000000001010011, t: 11111111001100, phi: 0001001111100101000, Z0: 00000010001, Q: 0, Sector: 01000, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000001001111, t: 00000000110101, phi: 0000011111100100011, Z0: 00000010011, Q: 1, Sector: 10110, HwValid: 1, BX: 011

Event 1052 BX 11
HwTrack 1 Rinv: 000000001000000, t: 00000011000111, phi: 0000110011011010111, Z0: 10000111010, Q: 0, Sector: 00100, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000000111011, t: 11111100111100, phi: 0001100011010110110, Z0: 10000111101, Q: 1, Sector: 10001, HwValid: 1, BX: 100

Event 1053 BX 100
HwTrack 1 Rinv: 000000010001000, t: 00001001010011, phi: 0001000100000101101, Z0: 10001000101, Q: 0, Sector: 10111, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000010010000, t: 11110110101100, phi: 0000010011111100001, Z0: 10001000001, Q: 1, Sector: 01010, HwValid: 1, BX: 101

Event 1054 BX 101
HwTrack 1 Rinv: 000000101101111, t: 11110101000001, phi: 0001101111001100000, Z0: 10000011110, Q: 0, Sector: 10011, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000101110100, t: 00001011000101, phi: 0000111111001000001, Z0: 10000101000, Q: 1, Sector: 00110, HwValid: 1, BX: 110

Event 1055 BX 110
HwTrack 1 Rinv: 000000111100001, t: 00010011011111, phi: 0000111100000110100, Z0: 10000110010, Q: 0, Sector: 00011, HwValid: 1, BX: 111
HwTrack 2 Rinv: 000000000000000, t: 00000000000000, phi: 0000000000000000000, Z0: 00000000000, Q: 0, Sector: 00000, HwValid: 0, BX: 000

Event 1056 BX 111
HwTrack 1 Rinv: 000001011000100, t: 11101111110011, phi: 0001011101101001011, Z0: 10000110101, Q: 0, Sector: 00001, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100001011000010, t: 00010000010010, phi: 0000101110011000111, Z0: 10000111011, Q: 1, Sector: 01111, HwValid: 1, BX: 000

Event 1057 BX 0
HwTrack 1 Rinv: 000000001011011, t: 11111111000110, phi: 0001011111010011101, Z0: 10010010101, Q: 0, Sector: 10010, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000001010101, t: 00000000111001, phi: 0000101111011001111, Z0: 10010011000, Q: 1, Sector: 00101, HwValid: 1, BX: 001

Event 1058 BX 1
HwTrack 1 Rinv: 000000001110110, t: 00000111011000, phi: 0001101100010000101, Z0: 00001100110, Q: 0, Sector: 11000, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100000001110110, t: 11111000101000, phi: 0000111100011000001, Z0: 00001100010, Q: 1, Sector: 01011, HwValid: 1, BX: 010

Event 1059 BX 10
HwTrack 1 Rinv: 000101011000011, t: 00000101110100, phi: 0001001101111011100, Z0: 00001001011, Q: 0, Sector: 10100, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100101010111001, t: 11111010001100, phi: 0000011110010111100, Z0: 00001000110, Q: 1, Sector: 00111, HwValid: 1, BX: 011

Event 1060 BX 11
HwTrack 1 Rinv: 000000010011101, t: 11110111010100, phi: 0000110110010111101, Z0: 10001000110, Q: 0, Sector: 10111, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000010010101, t: 00001000101000, phi: 0001100110100010110, Z0: 10001000100, Q: 1, Sector: 01001, HwValid: 1, BX: 100

Event 1061 BX 100
HwTrack 1 Rinv: 000000110011010, t: 11101101000001, phi: 0001101011001111101, Z0: 00000001001, Q: 0, Sector: 01010, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000110100011, t: 00010011000000, phi: 0000111011101100110, Z0: 00000010101, Q: 1, Sector: 11000, HwValid: 1, BX: 101

Event 1062 BX 101
HwTrack 1 Rinv: 000000000110011, t: 11111100100001, phi: 0000100111001100000, Z0: 00000010111, Q: 0, Sector: 01101, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000000110001, t: 00000011100000, phi: 0001010111001001100, Z0: 00000010110, Q: 1, Sector: 11010, HwValid: 1, BX: 110

Event 1063 BX 110
HwTrack 1 Rinv: 000010000001101, t: 00001001001101, phi: 0000101011111001011, Z0: 00001001111, Q: 0, Sector: 00010, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100001111100011, t: 11110110110011, phi: 0001011011101101111, Z0: 00001000001, Q: 1, Sector: 01111, HwValid: 1, BX: 111

Event 1064 BX 111
HwTrack 1 Rinv: 000000010010100, t: 11110011110111, phi: 0001100111111110100, Z0: 00000110100, Q: 0, Sector: 00101, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100000010000010, t: 00001100001001, phi: 0000111000000001110, Z0: 00000110000, Q: 1, Sector: 10011, HwValid: 1, BX: 000

Event 1065 BX 0
HwTrack 1 Rinv: 000000001111100, t: 11111001000010, phi: 0000111101101100111, Z0: 10001011111, Q: 0, Sector: 10001, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000001111101, t: 00000110111101, phi: 0001101101110010000, Z0: 10001100001, Q: 1, Sector: 00011, HwValid: 1, BX: 001

Event 1066 BX 1
HwTrack 1 Rinv: 000000001011001, t: 11111000111101, phi: 0001101010111000011, Z0: 00000010101, Q: 0, Sector: 01010, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100000001011000, t: 00000111000010, phi: 0000111010110010100, Z0: 00000001000, Q: 1, Sector: 11000, HwValid: 1, BX: 010

Event 1067 BX 10
HwTrack 1 Rinv: 000000001111111, t: 00001101010000, phi: 0000110110110111010, Z0: 10010010111, Q: 0, Sector: 01001, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000001111000, t: 11110010101000, phi: 0001100110111001011, Z0: 10010100010, Q: 1, Sector: 10110, HwValid: 1, BX: 011

Event 1068 BX 11
HwTrack 1 Rinv: 000001001000000, t: 11110110110101, phi: 0000101111100111011, Z0: 00001011011, Q: 0, Sector: 01101, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100001001000010, t: 00001001001100, phi: 0001011111100110010, Z0: 00001010111, Q: 1, Sector: 11010, HwValid: 1, BX: 100

Event 1069 BX 100
HwTrack 1 Rinv: 000000010100010, t: 11111111011001, phi: 0001101101000001000, Z0: 10000001000, Q: 0, Sector: 10111, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000010100000, t: 00000000100101, phi: 0000111100110100010, Z0: 10000001101, Q: 1, Sector: 01010, HwValid: 1, BX: 101

Event 1070 BX 101
HwTrack 1 Rinv: 000000000110110, t: 11111111111100, phi: 0001110000111111000, Z0: 10010000111, Q: 0, Sector: 11001, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000000110011, t: 00000000000111, phi: 0001000000111101100, Z0: 10010000100, Q: 1, Sector: 01100, HwValid: 1, BX: 110

Event 1071 BX 110
HwTrack 1 Rinv: 000000100000111, t: 11110111001010, phi: 0001001001110110001, Z0: 10000111110, Q: 0, Sector: 11001, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000100100010, t: 00001000110010, phi: 0000011001111100111, Z0: 10001000111, Q: 1, Sector: 01100, HwValid: 1, BX: 111

Event 1072 BX 111
HwTrack 1 Rinv: 000010110010000, t: 00000101101100, phi: 0001101001011010111, Z0: 00001101110, Q: 0, Sector: 10100, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100010110010100, t: 11111010010011, phi: 0000111010000011100, Z0: 00001110010, Q: 1, Sector: 00111, HwValid: 1, BX: 000

Event 1073 BX 0
HwTrack 1 Rinv: 000000110100000, t: 00001001111111, phi: 0001001101010001101, Z0: 00001001010, Q: 0, Sector: 00100, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000110010110, t: 11110110000001, phi: 0000011101011000010, Z0: 00001001001, Q: 1, Sector: 10010, HwValid: 1, BX: 001

Event 1074 BX 1
HwTrack 1 Rinv: 000000000000000, t: 00000000000000, phi: 0000000000000000000, Z0: 00000000000, Q: 0, Sector: 00000, HwValid: 0, BX: 000
HwTrack 2 Rinv: 000000000000000, t: 00000000000000, phi: 0000000000000000000, Z0: 00000000000, Q: 0, Sector: 00000, HwValid: 0, BX: 000

Event 1075 BX 10
HwTrack 1 Rinv: 000000100000111, t: 11101110101010, phi: 0000101000001101100, Z0: 10001011111, Q: 0, Sector: 11011, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000100001110, t: 00010001010011, phi: 0001011000001111001, Z0: 10001011001, Q: 1, Sector: 01101, HwValid: 1, BX: 011

Event 1076 BX 11
HwTrack 1 Rinv: 000000011011000, t: 00001110101101, phi: 0001000000110011110, Z0: 10000011100, Q: 0, Sector: 00110, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000011010110, t: 11110001010000, phi: 0000010000110010110, Z0: 10000010110, Q: 1, Sector: 10100, HwValid: 1, BX: 100

Event 1077 BX 100
HwTrack 1 Rinv: 000000011001011, t: 00001000111000, phi: 0000111111100111011, Z0: 00000101110, Q: 0, Sector: 11001, HwValid: 1, BX: 101
