07-Jun-2018 02:14:49 CDT  Initiating request to open file file:/eos/uscms/store/user/dildick/MUO_PhaseIITDRSpring17GS_GEN_SIM_v5/MUO_PhaseIITDRSpring17GS_DIGI_L1_v3/180601_214811/0000/out_digi_1.root
07-Jun-2018 02:14:53 CDT  Successfully opened file file:/eos/uscms/store/user/dildick/MUO_PhaseIITDRSpring17GS_GEN_SIM_v5/MUO_PhaseIITDRSpring17GS_DIGI_L1_v3/180601_214811/0000/out_digi_1.root
Begin processing the 1st record. Run 1, Event 1, LumiSection 1 at 07-Jun-2018 02:14:54.873 CDT
MuonO2 30.500000 -1.315875 5.825037 -1.000000
Begin processing the 83rd record. Run 1, Event 83, LumiSection 1 at 07-Jun-2018 02:14:54.892 CDT
MuonO1 50.500000 1.315875 5.497787 1.000000
MuonO2 90.500000 -1.315875 2.421644 -1.000000
Begin processing the 84th record. Run 1, Event 84, LumiSection 1 at 07-Jun-2018 02:14:54.892 CDT
MuonB1 7.000000 -0.696000 2.225295 -1.000000
MuonB2 51.000000 0.728625 5.486879 -1.000000
Begin processing the 85th record. Run 1, Event 85, LumiSection 1 at 07-Jun-2018 02:14:54.893 CDT
MuonO1 90.500000 1.315875 4.014257 1.000000
MuonO2 90.500000 -1.315875 0.905390 -1.000000
Begin processing the 86th record. Run 1, Event 86, LumiSection 1 at 07-Jun-2018 02:14:54.893 CDT
MuonB1 140.000000 -0.054375 2.945243 -1.000000
MuonB2 140.000000 0.000000 6.054111 1.000000
Begin processing the 87th record. Run 1, Event 87, LumiSection 1 at 07-Jun-2018 02:14:54.893 CDT
MuonB1 24.500000 -0.108750 1.799871 1.000000
MuonB2 23.500000 0.108750 5.170538 -1.000000
Begin processing the 88th record. Run 1, Event 88, LumiSection 1 at 07-Jun-2018 02:14:54.893 CDT
MuonB1 140.000000 0.369750 2.727077 -1.000000
MuonB2 140.000000 -0.380625 5.846853 1.000000
Begin processing the 89th record. Run 1, Event 89, LumiSection 1 at 07-Jun-2018 02:14:54.893 CDT
MuonB1 81.500000 -0.456750 1.538071 1.000000
MuonB2 99.000000 0.456750 4.745114 -1.000000
